番組ID,広告主,アイテム名,秒数,商品ID
TVWatch.101702161900,アップル,iPhone 7,30,83
TVWatch.101702162054,アップル,iPhone 7,30,83
TVWatch.41702162100,アップル,iPhone 7,30,83
TVWatch.81702162300,アップル,iPhone 7,30,83
TVWatch.41702162300,アップル,iPhone 7,30,83
TVWatch.61702210525,アップル,iPhone 7,30,83
TVWatch.101702210455,アップル,iPhone 7,30,83
TVWatch.61702210525,アップル,iPhone 7,30,83
TVWatch.41702210550,アップル,iPhone 7,30,83
TVWatch.101702210700,アップル,iPhone 7,30,83
TVWatch.61702210700,アップル,iPhone 7,30,83
TVWatch.61702210800,アップル,iPhone 7,30,83
TVWatch.121702211855,アップル,iPhone 7,30,83
TVWatch.41702211900,アップル,iPhone 7,30,83
TVWatch.81702211900,アップル,iPhone 7,30,83
TVWatch.121702211855,アップル,iPhone 7,30,83
TVWatch.101702212154,アップル,iPhone 7,30,83
TVWatch.41702212200,アップル,iPhone 7,30,83
TVWatch.81702212200,アップル,iPhone 7,30,83
TVWatch.101702212154,アップル,iPhone 7,30,83
TVWatch.81702212330,アップル,iPhone 7,30,83
TVWatch.41702222359,アップル,iPhone 7,30,83
TVWatch.61702222444,アップル,iPhone 7,30,83
TVWatch.61702222444,アップル,iPhone 7,30,83
TVWatch.61702230525,アップル,iPhone 7,30,83
TVWatch.101702220800,アップル,iPhone 7,30,83
TVWatch.81702222054,アップル,iPhone 7,30,83
TVWatch.121702221855,アップル,iPhone 7,30,83
TVWatch.101702222310,アップル,iPhone 7,30,83
TVWatch.101702222315,アップル,iPhone 7,30,83
TVWatch.61702222300,アップル,iPhone 7,30,83
TVWatch.61702272300,アップル,iPhone 7,30,83
TVWatch.61702162458,アップル,iPhone 7,30,83
TVWatch.81702170800,アップル,iPhone 7,30,83
TVWatch.81702170800,アップル,iPhone 7,30,83
TVWatch.81702172312,アップル,iPhone 7,30,83
TVWatch.41702232054,アップル,iPhone 7,30,83
TVWatch.61702231956,アップル,iPhone 7,30,83
TVWatch.101702232154,アップル,iPhone 7,30,83
TVWatch.61702260954,アップル,iPhone 7,30,83
TVWatch.61702261145,アップル,iPhone 7,30,83
TVWatch.41702261855,アップル,iPhone 7,30,83
TVWatch.81702261900,アップル,iPhone 7,30,83
TVWatch.81702261900,アップル,iPhone 7,30,83
TVWatch.41702261958,アップル,iPhone 7,30,83
TVWatch.61702262054,アップル,iPhone 7,30,83
TVWatch.61702262154,アップル,iPhone 7,30,83
TVWatch.101702262315,アップル,iPhone 7,30,83
TVWatch.61702272513,アップル,iPhone 7,30,83
TVWatch.61702280700,アップル,iPhone 7,30,83
TVWatch.61702280800,アップル,iPhone 7,30,83
TVWatch.101702172420,アップル,iPhone 7,30,83
TVWatch.61702172450,アップル,iPhone 7,30,83
TVWatch.61702172450,アップル,iPhone 7,30,83
TVWatch.41702172430,アップル,iPhone 7,30,83
TVWatch.41702181200,アップル,iPhone 7,30,83
TVWatch.41702181900,アップル,iPhone 7,30,83
TVWatch.101702181856,アップル,iPhone 7,30,83
TVWatch.61702182054,アップル,iPhone 7,30,83
TVWatch.121702182230,アップル,iPhone 7,30,83
TVWatch.121702281855,アップル,iPhone 7,30,83
TVWatch.41702282100,アップル,iPhone 7,30,83
TVWatch.101702282154,アップル,iPhone 7,30,83
TVWatch.61702282513,アップル,iPhone 7,30,83
TVWatch.81702232425,アップル,iPhone 7,30,83
TVWatch.101702232415,アップル,iPhone 7,30,83
TVWatch.101702232450,アップル,iPhone 7,30,83
TVWatch.61702232459,アップル,iPhone 7,30,83
TVWatch.101702240455,アップル,iPhone 7,30,83
TVWatch.101702240700,アップル,iPhone 7,30,83
TVWatch.61702241956,アップル,iPhone 7,30,83
TVWatch.41702241900,アップル,iPhone 7,30,83
TVWatch.81702241957,アップル,iPhone 7,30,83
TVWatch.81702241957,アップル,iPhone 7,30,83
TVWatch.121702242248,アップル,iPhone 7,30,83
TVWatch.61702270525,アップル,iPhone 7,30,83
TVWatch.121702270545,アップル,iPhone 7,30,83
TVWatch.41702270550,アップル,iPhone 7,30,83
TVWatch.61702270700,アップル,iPhone 7,30,83
TVWatch.81702270800,アップル,iPhone 7,30,83
TVWatch.61702270800,アップル,iPhone 7,30,83
TVWatch.101702270800,アップル,iPhone 7,30,83
TVWatch.41702271900,アップル,iPhone 7,30,83
TVWatch.61702272150,アップル,iPhone 7,30,83
TVWatch.61702242330,アップル,iPhone 7,30,83
TVWatch.81702242358,アップル,iPhone 7,30,83
TVWatch.61702242451,アップル,iPhone 7,30,83
TVWatch.41702242430,アップル,iPhone 7,30,83
TVWatch.61702251600,アップル,iPhone 7,30,83
TVWatch.61702251855,アップル,iPhone 7,30,83
TVWatch.61702251855,アップル,iPhone 7,30,83
TVWatch.61702252054,アップル,iPhone 7,30,83
TVWatch.61702252154,アップル,iPhone 7,30,83
TVWatch.41702252254,アップル,iPhone 7,30,83
TVWatch.101703192315,アップル,iPhone 7,15,83
TVWatch.101703202315,アップル,iPhone 7,15,83
TVWatch.121703152358,アップル,iPhone 7,15,83
TVWatch.121703152358,アップル,iPhone 7,15,83
TVWatch.61703202300,アップル,iPhone 7,15,83
TVWatch.101703202315,アップル,iPhone 7,15,83
TVWatch.41703152359,アップル,iPhone 7,15,83
TVWatch.121703162358,アップル,iPhone 7,15,83
TVWatch.61703010525,アップル,iPhone 7,30,83
TVWatch.121703010545,アップル,iPhone 7,30,83
TVWatch.81703012330,アップル,iPhone 7,30,83
TVWatch.61703070525,アップル,iPhone 7,30,83
TVWatch.121703050900,アップル,iPhone 7,30,83
TVWatch.61703050954,アップル,iPhone 7,30,83
TVWatch.41703050955,アップル,iPhone 7,30,83
TVWatch.61703050954,アップル,iPhone 7,60,83
TVWatch.41703051145,アップル,iPhone 7,30,83
TVWatch.61703051145,アップル,iPhone 7,30,83
TVWatch.61703012505,アップル,iPhone 7,30,83
TVWatch.61703012538,アップル,iPhone 7,30,83
TVWatch.61703020525,アップル,iPhone 7,30,83
TVWatch.41703051800,アップル,iPhone 7,30,83
TVWatch.81703052054,アップル,iPhone 7,30,83
TVWatch.101703051857,アップル,iPhone 7,30,83
TVWatch.121703052148,アップル,iPhone 7,30,83
TVWatch.81703052200,アップル,iPhone 7,30,83
TVWatch.81703052200,アップル,iPhone 7,30,83
TVWatch.101703052205,アップル,iPhone 7,30,83
TVWatch.61703070800,アップル,iPhone 7,30,83
TVWatch.101703070800,アップル,iPhone 7,30,83
TVWatch.61703222410,アップル,iPhone 7,15,83
TVWatch.61703222410,アップル,iPhone 7,15,83
TVWatch.121703222412,アップル,iPhone 7,15,83
TVWatch.101703232315,アップル,iPhone 7,15,83
TVWatch.61703192345,アップル,iPhone 7,15,83
TVWatch.61703222410,アップル,iPhone 7,15,83
TVWatch.121703212358,アップル,iPhone 7,15,83
TVWatch.101703212315,アップル,iPhone 7,15,83
TVWatch.81703212330,アップル,iPhone 7,15,83
TVWatch.61703082425,アップル,iPhone 7,30,83
TVWatch.61703082458,アップル,iPhone 7,30,83
TVWatch.61703022513,アップル,iPhone 7,30,83
TVWatch.101703030455,アップル,iPhone 7,30,83
TVWatch.81703032155,アップル,iPhone 7,30,83
TVWatch.61703252400,アップル,iPhone 7,15,83
TVWatch.121703252420,アップル,iPhone 7,15,83
TVWatch.61703242330,アップル,iPhone 7,15,83
TVWatch.101703052550,アップル,iPhone 7,30,83
TVWatch.121703060545,アップル,iPhone 7,30,83
TVWatch.121703120930,アップル,iPhone 7,30,83
TVWatch.121703120930,アップル,iPhone 7,30,83
TVWatch.61703121145,アップル,iPhone 7,30,83
TVWatch.81703121900,アップル,iPhone 7,30,83
TVWatch.81703121900,アップル,iPhone 7,30,83
TVWatch.61703122054,アップル,iPhone 7,30,83
TVWatch.61703122100,アップル,iPhone 7,30,83
TVWatch.81703122200,アップル,iPhone 7,30,83
TVWatch.81703122200,アップル,iPhone 7,30,83
TVWatch.101703262315,アップル,iPhone 7,15,83
TVWatch.61703032450,アップル,iPhone 7,30,83
TVWatch.61703032520,アップル,iPhone 7,30,83
TVWatch.61703040530,アップル,iPhone 7,30,83
TVWatch.61703042154,アップル,iPhone 7,30,83
TVWatch.61703042154,アップル,iPhone 7,30,83
TVWatch.121703042300,アップル,iPhone 7,30,83
TVWatch.101703130400,アップル,iPhone 7,30,83
TVWatch.61703130700,アップル,iPhone 7,30,83
TVWatch.81703130800,アップル,iPhone 7,30,83
TVWatch.81703072345,アップル,iPhone 7,30,83
TVWatch.121703080545,アップル,iPhone 7,30,83
TVWatch.81703082300,アップル,iPhone 7,30,83
TVWatch.81703082330,アップル,iPhone 7,30,83
TVWatch.61703082300,アップル,iPhone 7,30,83
TVWatch.41703132100,アップル,iPhone 7,30,83
TVWatch.81703132330,アップル,iPhone 7,30,83
TVWatch.101703152500,アップル,iPhone 7,15,83
TVWatch.101703152500,アップル,iPhone 7,15,83
TVWatch.61703142350,アップル,iPhone 7,15,83
TVWatch.121703142412,アップル,iPhone 7,15,83
TVWatch.61703142603,アップル,iPhone 7,15,83
TVWatch.61703092513,アップル,iPhone 7,30,83
TVWatch.81703100525,アップル,iPhone 7,30,83
TVWatch.41703100700,アップル,iPhone 7,30,83
TVWatch.61703100800,アップル,iPhone 7,30,83
TVWatch.81703100800,アップル,iPhone 7,30,83
TVWatch.81703102252,アップル,iPhone 7,30,83
TVWatch.61703141815,アップル,iPhone 7,15,83
TVWatch.81703141900,アップル,iPhone 7,15,83
TVWatch.81703141900,アップル,iPhone 7,15,83
TVWatch.121703141855,アップル,iPhone 7,15,83
TVWatch.121703141855,アップル,iPhone 7,15,83
TVWatch.121703142054,アップル,iPhone 7,15,83
TVWatch.121703142054,アップル,iPhone 7,15,83
TVWatch.101703142148,アップル,iPhone 7,15,83
TVWatch.41703142100,アップル,iPhone 7,15,83
TVWatch.121703142254,アップル,iPhone 7,15,83
TVWatch.101703142315,アップル,iPhone 7,15,83
TVWatch.41703152604,アップル,iPhone 7,15,83
TVWatch.61703160525,アップル,iPhone 7,15,83
TVWatch.101703160455,アップル,iPhone 7,15,83
TVWatch.61703160700,アップル,iPhone 7,15,83
TVWatch.81703160700,アップル,iPhone 7,15,83
TVWatch.101703160700,アップル,iPhone 7,15,83
TVWatch.61703160800,アップル,iPhone 7,15,83
TVWatch.81703160800,アップル,iPhone 7,15,83
TVWatch.61703150525,アップル,iPhone 7,15,83
TVWatch.101703150455,アップル,iPhone 7,15,83
TVWatch.61703150700,アップル,iPhone 7,15,83
TVWatch.101703150700,アップル,iPhone 7,15,83
TVWatch.61703150800,アップル,iPhone 7,15,83
TVWatch.81703150800,アップル,iPhone 7,15,83
TVWatch.61703151900,アップル,iPhone 7,15,83
TVWatch.61703151900,アップル,iPhone 7,15,83
TVWatch.81703151900,アップル,iPhone 7,15,83
TVWatch.61703152054,アップル,iPhone 7,15,83
TVWatch.61703152054,アップル,iPhone 7,15,83
TVWatch.121703151855,アップル,iPhone 7,15,83
TVWatch.121703151855,アップル,iPhone 7,15,83
TVWatch.101703152154,アップル,iPhone 7,15,83
TVWatch.121703152254,アップル,iPhone 7,15,83
TVWatch.101703152154,アップル,iPhone 7,15,83
TVWatch.101703152320,アップル,iPhone 7,15,83
TVWatch.61703152300,アップル,iPhone 7,15,83
TVWatch.121703152412,アップル,iPhone 7,15,83
TVWatch.61703152425,アップル,iPhone 7,15,83
TVWatch.61703192415,アップル,iPhone 7,15,83
TVWatch.101703192445,アップル,iPhone 7,15,83
TVWatch.101703192445,アップル,iPhone 7,15,83
TVWatch.61703200500,アップル,iPhone 7,15,83
TVWatch.101703200455,アップル,iPhone 7,15,83
TVWatch.61703200500,アップル,iPhone 7,15,83
TVWatch.101703200455,アップル,iPhone 7,15,83
TVWatch.101703200700,アップル,iPhone 7,15,83
TVWatch.41703161900,アップル,iPhone 7,15,83
TVWatch.81703161900,アップル,iPhone 7,15,83
TVWatch.61703161956,アップル,iPhone 7,15,83
TVWatch.121703162148,アップル,iPhone 7,15,83
TVWatch.101703162154,アップル,iPhone 7,15,83
TVWatch.61703162254,アップル,iPhone 7,15,83
TVWatch.101703162154,アップル,iPhone 7,15,83
TVWatch.41703162300,アップル,iPhone 7,15,83
TVWatch.61703111855,アップル,iPhone 7,30,83
TVWatch.61703112054,アップル,iPhone 7,60,83
TVWatch.61703112154,アップル,iPhone 7,30,83
TVWatch.81703200700,アップル,iPhone 7,15,83
TVWatch.101703200700,アップル,iPhone 7,15,83
TVWatch.101703200800,アップル,iPhone 7,15,83
TVWatch.41703200800,アップル,iPhone 7,15,83
TVWatch.61703200800,アップル,iPhone 7,15,83
TVWatch.81703200800,アップル,iPhone 7,15,83
TVWatch.101703200800,アップル,iPhone 7,15,83
TVWatch.101703201900,アップル,iPhone 7,15,83
TVWatch.41703201900,アップル,iPhone 7,15,83
TVWatch.101703201900,アップル,iPhone 7,15,83
TVWatch.101703201900,アップル,iPhone 7,15,83
TVWatch.121703202154,アップル,iPhone 7,15,83
TVWatch.101703202154,アップル,iPhone 7,15,83
TVWatch.41703202100,アップル,iPhone 7,15,83
TVWatch.121703202254,アップル,iPhone 7,15,83
TVWatch.101703202154,アップル,iPhone 7,15,83
TVWatch.121703202358,アップル,iPhone 7,15,83
TVWatch.81703202330,アップル,iPhone 7,15,83
TVWatch.121703212412,アップル,iPhone 7,15,83
TVWatch.61703212425,アップル,iPhone 7,15,83
TVWatch.61703202300,アップル,iPhone 7,15,83
TVWatch.101703202415,アップル,iPhone 7,15,83
TVWatch.41703202359,アップル,iPhone 7,15,83
TVWatch.61703202425,アップル,iPhone 7,15,83
TVWatch.81703202435,アップル,iPhone 7,15,83
TVWatch.81703202535,アップル,iPhone 7,15,83
TVWatch.81703202535,アップル,iPhone 7,15,83
TVWatch.81703202535,アップル,iPhone 7,15,83
TVWatch.101703210700,アップル,iPhone 7,15,83
TVWatch.81703210800,アップル,iPhone 7,15,83
TVWatch.81703210800,アップル,iPhone 7,15,83
TVWatch.101703210800,アップル,iPhone 7,15,83
TVWatch.61703210800,アップル,iPhone 7,15,83
TVWatch.81703211900,アップル,iPhone 7,15,83
TVWatch.121703211855,アップル,iPhone 7,15,83
TVWatch.121703211855,アップル,iPhone 7,15,83
TVWatch.61703212057,アップル,iPhone 7,15,83
TVWatch.101703211900,アップル,iPhone 7,15,83
TVWatch.41703211900,アップル,iPhone 7,15,83
TVWatch.61703212057,アップル,iPhone 7,15,83
TVWatch.101703212154,アップル,iPhone 7,15,83
TVWatch.121703212200,アップル,iPhone 7,15,83
TVWatch.121703212254,アップル,iPhone 7,15,83
TVWatch.121703212358,アップル,iPhone 7,15,83
TVWatch.81703222435,アップル,iPhone 7,15,83
TVWatch.61703222443,アップル,iPhone 7,15,83
TVWatch.81703222435,アップル,iPhone 7,15,83
TVWatch.121703162412,アップル,iPhone 7,15,83
TVWatch.121703162412,アップル,iPhone 7,15,83
TVWatch.61703162425,アップル,iPhone 7,15,83
TVWatch.61703162543,アップル,iPhone 7,15,83
TVWatch.61703170525,アップル,iPhone 7,15,83
TVWatch.101703170455,アップル,iPhone 7,15,83
TVWatch.61703170525,アップル,iPhone 7,15,83
TVWatch.41703170550,アップル,iPhone 7,15,83
TVWatch.81703170700,アップル,iPhone 7,15,83
TVWatch.81703170800,アップル,iPhone 7,15,83
TVWatch.101703170800,アップル,iPhone 7,15,83
TVWatch.81703170800,アップル,iPhone 7,15,83
TVWatch.81703170800,アップル,iPhone 7,15,83
TVWatch.101703170800,アップル,iPhone 7,15,83
TVWatch.81703171957,アップル,iPhone 7,15,83
TVWatch.61703171956,アップル,iPhone 7,15,83
TVWatch.81703171957,アップル,iPhone 7,15,83
TVWatch.61703171956,アップル,iPhone 7,15,83
TVWatch.101703172000,アップル,iPhone 7,15,83
TVWatch.101703172154,アップル,iPhone 7,15,83
TVWatch.101703172154,アップル,iPhone 7,15,83
TVWatch.61703172254,アップル,iPhone 7,15,83
TVWatch.101703172154,アップル,iPhone 7,15,83
TVWatch.121703172314,アップル,iPhone 7,15,83
TVWatch.61703172330,アップル,iPhone 7,15,83
TVWatch.61703230525,アップル,iPhone 7,15,83
TVWatch.101703220455,アップル,iPhone 7,15,83
TVWatch.101703220455,アップル,iPhone 7,15,83
TVWatch.61703220700,アップル,iPhone 7,15,83
TVWatch.81703220800,アップル,iPhone 7,15,83
TVWatch.81703221900,アップル,iPhone 7,15,83
TVWatch.101703221954,アップル,iPhone 7,15,83
TVWatch.41703221900,アップル,iPhone 7,15,83
TVWatch.101703222000,アップル,iPhone 7,15,83
TVWatch.61703222157,アップル,iPhone 7,15,83
TVWatch.121703222254,アップル,iPhone 7,15,83
TVWatch.81703222100,アップル,iPhone 7,15,83
TVWatch.81703222318,アップル,iPhone 7,15,83
