番組ID,商品ID,秒数
TVWatch.41703302459,80.0,30
TVWatch.41703302459,119.0,15
TVWatch.41703302529,163.0,30
TVWatch.41703302529,164.0,15
TVWatch.41703302534,119.0,15
TVWatch.41703302534,164.0,15
TVWatch.41703302634,39.0,15
TVWatch.41703302634,55.0,30
TVWatch.41703310800,55.0,15
TVWatch.41703310800,163.0,15
TVWatch.41703311155,55.0,15
TVWatch.41703311155,163.0,15
TVWatch.41703311155,165.0,15
TVWatch.41703311550,55.0,30
TVWatch.41703311550,163.0,30
TVWatch.41703311550,165.0,15
TVWatch.41703311750,1.0,15
TVWatch.41703311750,39.0,15
TVWatch.41703311750,55.0,30
TVWatch.41703311750,80.0,60
TVWatch.41703311750,163.0,15
TVWatch.41703311750,165.0,15
TVWatch.41703312100,1.0,30
TVWatch.41703312100,164.0,30
TVWatch.41703312254,164.0,15
TVWatch.41703312330,39.0,15
TVWatch.41703312330,163.0,15
TVWatch.41703312430,80.0,15
TVWatch.41703312430,164.0,15
TVWatch.41703312535,55.0,30
TVWatch.41703312550,39.0,30
TVWatch.41703312620,55.0,30
TVWatch.61701280930,26.0,30
TVWatch.61701280930,164.0,15
TVWatch.61701281159,164.0,30
TVWatch.61701281530,36.0,15
TVWatch.61701281530,164.0,30
TVWatch.61701281600,164.0,15
TVWatch.61701281730,97.0,15
TVWatch.61701281855,97.0,30
TVWatch.61701282200,114.0,15
TVWatch.61701282200,178.0,15
TVWatch.61701282330,114.0,30
TVWatch.61701282330,178.0,15
TVWatch.61701282400,114.0,15
TVWatch.61701282430,114.0,15
TVWatch.61701282458,164.0,15
TVWatch.61701282553,97.0,15
TVWatch.61701282553,114.0,15
TVWatch.61701282653,55.0,15
TVWatch.61701291400,97.0,30
TVWatch.61701291400,164.0,15
TVWatch.61701291600,164.0,15
TVWatch.61701291700,164.0,15
TVWatch.61701291830,97.0,30
TVWatch.61701292100,114.0,15
TVWatch.61701292100,178.0,30
TVWatch.61701292330,32.0,15
TVWatch.61701292330,55.0,15
TVWatch.61701292450,114.0,15
TVWatch.61701292520,36.0,15
TVWatch.61701292520,114.0,15
TVWatch.61701300800,164.0,15
TVWatch.61701301005,164.0,15
TVWatch.61701301025,164.0,30
TVWatch.61701301550,97.0,30
TVWatch.61701302000,97.0,15
TVWatch.61701302153,185.0,15
TVWatch.61701302605,55.0,15
TVWatch.61701302605,97.0,60
TVWatch.61701310800,97.0,15
TVWatch.61701311300,97.0,15
TVWatch.61701311355,164.0,60
TVWatch.61701311550,97.0,15
TVWatch.61701311550,113.0,15
TVWatch.61701311900,55.0,15
TVWatch.61701311900,113.0,15
TVWatch.61701312057,7.0,15
TVWatch.61701312300,97.0,15
TVWatch.61701312300,113.0,15
TVWatch.61701312410,113.0,15
TVWatch.61701312458,36.0,15
TVWatch.61701312458,113.0,15
TVWatch.61701312558,97.0,30
TVWatch.61701312558,113.0,15
TVWatch.61702010800,190.0,15
TVWatch.61702011025,54.0,15
TVWatch.61702011025,58.0,30
TVWatch.61702011025,147.0,30
TVWatch.61702011300,58.0,15
TVWatch.61702011355,58.0,15
TVWatch.61702011550,1.0,15
TVWatch.61702011550,32.0,30
TVWatch.61702011550,58.0,15
TVWatch.61702011550,97.0,15
TVWatch.61702011550,113.0,15
TVWatch.61702011900,97.0,15
TVWatch.61702011900,164.0,30
TVWatch.61702012254,164.0,15
TVWatch.61702012300,97.0,15
TVWatch.61702012300,113.0,45
TVWatch.61702012443,113.0,15
TVWatch.61702012518,1.0,15
TVWatch.61702012518,32.0,30
TVWatch.61702012518,36.0,15
TVWatch.61702012518,164.0,45
TVWatch.61702012553,32.0,30
TVWatch.61702012553,113.0,15
TVWatch.61702012553,164.0,75
TVWatch.61702012630,55.0,15
TVWatch.61702012630,58.0,15
TVWatch.61702012630,113.0,15
TVWatch.61702020800,39.0,15
TVWatch.61702020800,190.0,15
TVWatch.61702021005,164.0,15
TVWatch.61702021025,1.0,15
TVWatch.61702021025,39.0,15
TVWatch.61702021025,58.0,15
TVWatch.61702021025,164.0,15
TVWatch.61702021355,58.0,15
TVWatch.61702021355,164.0,30
TVWatch.61702021550,32.0,15
TVWatch.61702021550,97.0,15
TVWatch.61702021900,113.0,15
TVWatch.61702021900,185.0,15
TVWatch.61702021956,1.0,30
TVWatch.61702021956,39.0,15
TVWatch.61702021956,58.0,15
TVWatch.61702021956,97.0,15
TVWatch.61702021956,113.0,15
TVWatch.61702022157,55.0,30
TVWatch.61702022254,36.0,15
TVWatch.61702022300,39.0,15
TVWatch.61702022300,55.0,15
TVWatch.61702022300,58.0,15
TVWatch.61702022300,113.0,15
TVWatch.61702022410,58.0,15
TVWatch.61702022410,113.0,15
TVWatch.61702022458,32.0,15
TVWatch.61702022458,58.0,15
TVWatch.61702022458,190.0,15
TVWatch.61702022528,32.0,15
TVWatch.61702022528,113.0,15
TVWatch.61702022558,58.0,15
TVWatch.61702030525,1.0,15
TVWatch.61702030525,58.0,15
TVWatch.61702030800,1.0,15
TVWatch.61702030800,32.0,15
TVWatch.61702030800,190.0,15
TVWatch.61702031025,5.0,15
TVWatch.61702031025,39.0,30
TVWatch.61702031025,54.0,15
TVWatch.61702031025,58.0,45
TVWatch.61702031025,97.0,15
TVWatch.61702031300,58.0,15
TVWatch.61702031355,58.0,15
TVWatch.61702031355,97.0,15
TVWatch.61702031550,32.0,45
TVWatch.61702031550,39.0,15
TVWatch.61702031550,97.0,15
TVWatch.61702031550,113.0,15
TVWatch.61702031900,39.0,15
TVWatch.61702031900,113.0,15
TVWatch.61702031956,113.0,15
TVWatch.61702032057,187.0,15
TVWatch.61702032330,113.0,30
TVWatch.61702032420,39.0,15
TVWatch.61702032450,39.0,15
TVWatch.61702032525,32.0,15
TVWatch.61702032525,36.0,15
TVWatch.61702032525,113.0,15
TVWatch.61702032525,164.0,15
TVWatch.61702032555,164.0,15
TVWatch.61702032625,113.0,15
TVWatch.61702040530,1.0,15
TVWatch.61702040530,32.0,45
TVWatch.61702040530,58.0,15
TVWatch.61702040530,190.0,15
TVWatch.61702040730,39.0,15
TVWatch.61702040800,97.0,30
TVWatch.61702040930,26.0,30
TVWatch.61702040930,29.0,15
TVWatch.61702040930,54.0,30
TVWatch.61702040930,58.0,15
TVWatch.61702041145,29.0,15
TVWatch.61702041159,33.0,15
TVWatch.61702041159,36.0,15
TVWatch.61702041159,39.0,15
TVWatch.61702041159,54.0,30
TVWatch.61702041159,58.0,15
TVWatch.61702041400,29.0,15
TVWatch.61702041524,29.0,15
TVWatch.61702041524,55.0,15
TVWatch.61702041530,5.0,15
TVWatch.61702041530,29.0,15
TVWatch.61702041530,33.0,15
TVWatch.61702041855,97.0,60
TVWatch.61702042054,113.0,15
TVWatch.61702042200,29.0,15
TVWatch.61702042200,39.0,30
TVWatch.61702042400,113.0,15
TVWatch.61702042430,29.0,15
TVWatch.61702042458,33.0,15
TVWatch.61702042458,39.0,15
TVWatch.61702042458,54.0,15
TVWatch.61702042458,113.0,30
TVWatch.61702042553,32.0,15
TVWatch.61702042553,113.0,30
TVWatch.61702042623,55.0,30
TVWatch.61702042623,58.0,15
TVWatch.61702042623,97.0,15
TVWatch.61702042623,113.0,15
TVWatch.61702050430,1.0,15
TVWatch.61702050600,58.0,15
TVWatch.61702050600,190.0,15
TVWatch.61702050700,39.0,15
TVWatch.61702050954,39.0,15
TVWatch.61702051140,33.0,15
TVWatch.61702051140,58.0,15
TVWatch.61702051150,163.0,15
TVWatch.61702051424,97.0,15
TVWatch.61702051430,32.0,15
TVWatch.61702051430,97.0,15
TVWatch.61702051730,29.0,15
TVWatch.61702051730,32.0,15
TVWatch.61702051730,33.0,15
TVWatch.61702051730,58.0,15
TVWatch.61702051800,29.0,15
TVWatch.61702051830,113.0,15
TVWatch.61702051855,29.0,15
TVWatch.61702051855,39.0,30
TVWatch.61702051855,58.0,15
TVWatch.61702052054,5.0,15
TVWatch.61702052054,29.0,15
TVWatch.61702052100,33.0,15
TVWatch.61702052300,55.0,15
TVWatch.61702052300,113.0,15
TVWatch.61702052330,55.0,15
TVWatch.61702052450,33.0,15
TVWatch.61702052450,113.0,15
TVWatch.61702052520,32.0,15
TVWatch.61702052520,36.0,15
TVWatch.61702052520,55.0,15
TVWatch.61702052520,58.0,15
TVWatch.61702052520,113.0,15
TVWatch.61702052550,55.0,15
TVWatch.61702052550,58.0,15
TVWatch.61702052550,113.0,15
TVWatch.61702060400,1.0,15
TVWatch.61702060525,5.0,15
TVWatch.61702060525,190.0,15
TVWatch.61702060800,39.0,15
TVWatch.61702060800,58.0,15
TVWatch.61702060800,97.0,15
TVWatch.61702060800,190.0,30
TVWatch.61702061005,33.0,15
TVWatch.61702061025,29.0,15
TVWatch.61702061025,33.0,15
TVWatch.61702061025,54.0,15
TVWatch.61702061025,58.0,30
TVWatch.61702061025,97.0,15
TVWatch.61702061300,33.0,15
TVWatch.61702061300,58.0,15
TVWatch.61702061355,1.0,15
TVWatch.61702061355,5.0,15
TVWatch.61702061355,58.0,15
TVWatch.61702061550,29.0,15
TVWatch.61702061550,32.0,15
TVWatch.61702061550,39.0,15
TVWatch.61702061550,58.0,15
TVWatch.61702061550,97.0,45
TVWatch.61702061900,58.0,15
TVWatch.61702062000,113.0,30
TVWatch.61702062000,190.0,15
TVWatch.61702062150,113.0,15
TVWatch.61702062153,1.0,15
TVWatch.61702062153,32.0,15
TVWatch.61702062153,39.0,15
TVWatch.61702062153,58.0,15
TVWatch.61702062153,190.0,30
TVWatch.61702062254,29.0,15
TVWatch.61702062254,33.0,15
TVWatch.61702062254,113.0,15
TVWatch.61702062300,5.0,15
TVWatch.61702062300,58.0,15
TVWatch.61702062300,113.0,15
TVWatch.61702062300,190.0,15
TVWatch.61702062410,33.0,15
TVWatch.61702062410,39.0,15
TVWatch.61702062410,113.0,15
TVWatch.61702062458,58.0,15
TVWatch.61702062528,113.0,15
TVWatch.61702062558,55.0,15
TVWatch.61702062605,1.0,30
TVWatch.61702062605,55.0,15
TVWatch.61702062605,58.0,15
TVWatch.61702062605,113.0,15
TVWatch.61702070400,1.0,15
TVWatch.61702070525,157.0,15
TVWatch.61702070700,58.0,15
TVWatch.61702070700,97.0,15
TVWatch.61702070800,39.0,15
TVWatch.61702070800,190.0,15
TVWatch.61702070955,39.0,15
TVWatch.61702071025,5.0,15
TVWatch.61702071025,26.0,15
TVWatch.61702071025,29.0,15
TVWatch.61702071025,33.0,15
TVWatch.61702071025,58.0,30
TVWatch.61702071300,5.0,15
TVWatch.61702071300,26.0,15
TVWatch.61702071300,33.0,15
TVWatch.61702071300,58.0,15
TVWatch.61702071355,1.0,15
TVWatch.61702071355,5.0,15
TVWatch.61702071355,26.0,15
TVWatch.61702071355,58.0,15
TVWatch.61702071550,26.0,15
TVWatch.61702071550,29.0,15
TVWatch.61702071550,39.0,15
TVWatch.61702071550,58.0,15
TVWatch.61702071550,97.0,45
TVWatch.61702071550,113.0,15
TVWatch.61702071550,157.0,30
TVWatch.61702071550,181.0,30
TVWatch.61702071900,58.0,15
TVWatch.61702071900,113.0,30
TVWatch.61702071900,181.0,30
TVWatch.61702072057,7.0,15
TVWatch.61702072057,157.0,15
TVWatch.61702072254,1.0,15
TVWatch.61702072254,157.0,15
TVWatch.61702072300,1.0,15
TVWatch.61702072300,32.0,15
TVWatch.61702072300,113.0,45
TVWatch.61702072300,157.0,30
TVWatch.61702072410,1.0,15
TVWatch.61702072410,39.0,15
TVWatch.61702072410,113.0,15
TVWatch.61702072410,181.0,30
TVWatch.61702072458,5.0,15
TVWatch.61702072458,113.0,15
TVWatch.61702072458,190.0,15
TVWatch.61702072528,26.0,15
TVWatch.61702072528,58.0,15
TVWatch.61702072528,157.0,30
TVWatch.61702072558,33.0,15
TVWatch.61702072558,58.0,15
TVWatch.61702072558,113.0,30
TVWatch.61702072638,58.0,15
TVWatch.61702072645,1.0,30
TVWatch.61702072645,55.0,30
TVWatch.61702072645,58.0,15
TVWatch.61702072645,113.0,15
TVWatch.61702080400,1.0,30
TVWatch.61702080700,1.0,15
TVWatch.61702080700,5.0,15
TVWatch.61702080800,26.0,15
TVWatch.61702080800,33.0,15
TVWatch.61702080800,39.0,15
TVWatch.61702080800,190.0,15
TVWatch.61702081025,5.0,15
TVWatch.61702081025,33.0,15
TVWatch.61702081025,39.0,15
TVWatch.61702081025,54.0,15
TVWatch.61702081025,58.0,45
TVWatch.61702081025,66.0,15
TVWatch.61702081300,5.0,15
TVWatch.61702081300,26.0,15
TVWatch.61702081300,33.0,15
TVWatch.61702081300,58.0,15
TVWatch.61702081300,66.0,15
TVWatch.61702081355,1.0,15
TVWatch.61702081355,5.0,15
TVWatch.61702081355,26.0,15
TVWatch.61702081355,33.0,15
TVWatch.61702081355,58.0,15
TVWatch.61702081355,66.0,15
TVWatch.61702081550,1.0,15
TVWatch.61702081550,26.0,30
TVWatch.61702081550,32.0,15
TVWatch.61702081550,33.0,15
TVWatch.61702081550,39.0,15
TVWatch.61702081550,66.0,15
TVWatch.61702081550,113.0,15
TVWatch.61702081550,157.0,30
TVWatch.61702081550,181.0,30
TVWatch.61702081900,29.0,15
TVWatch.61702081900,32.0,15
TVWatch.61702081900,181.0,30
TVWatch.61702081956,26.0,15
TVWatch.61702081956,29.0,15
TVWatch.61702081956,33.0,30
TVWatch.61702081956,66.0,15
TVWatch.61702081956,113.0,15
TVWatch.61702082154,29.0,15
TVWatch.61702082157,7.0,15
TVWatch.61702082300,29.0,15
TVWatch.61702082300,33.0,15
TVWatch.61702082300,113.0,30
TVWatch.61702082300,181.0,30
TVWatch.61702082443,58.0,30
TVWatch.61702082443,66.0,15
TVWatch.61702082443,157.0,15
TVWatch.61702082518,32.0,30
TVWatch.61702082518,36.0,15
TVWatch.61702082518,39.0,15
TVWatch.61702082518,157.0,30
TVWatch.61702082553,32.0,15
TVWatch.61702082553,58.0,15
TVWatch.61702082553,113.0,15
TVWatch.61702082623,58.0,15
TVWatch.61702082630,55.0,15
TVWatch.61702082630,58.0,15
TVWatch.61702082630,113.0,15
TVWatch.61702090400,1.0,15
TVWatch.61702090525,26.0,15
TVWatch.61702090525,66.0,15
TVWatch.61702090700,29.0,15
TVWatch.61702090800,29.0,15
TVWatch.61702090800,190.0,15
TVWatch.61702091025,1.0,15
TVWatch.61702091025,5.0,15
TVWatch.61702091025,26.0,15
TVWatch.61702091025,33.0,15
TVWatch.61702091025,58.0,30
TVWatch.61702091025,66.0,15
TVWatch.61702091300,1.0,15
TVWatch.61702091300,5.0,15
TVWatch.61702091300,29.0,15
TVWatch.61702091300,33.0,15
TVWatch.61702091300,58.0,15
TVWatch.61702091300,66.0,15
TVWatch.61702091355,1.0,15
TVWatch.61702091355,5.0,15
TVWatch.61702091355,26.0,15
TVWatch.61702091355,58.0,15
TVWatch.61702091355,66.0,15
TVWatch.61702091550,1.0,30
TVWatch.61702091550,26.0,15
TVWatch.61702091550,29.0,15
TVWatch.61702091550,32.0,15
TVWatch.61702091550,58.0,15
TVWatch.61702091550,66.0,15
TVWatch.61702091550,113.0,15
TVWatch.61702091550,157.0,15
TVWatch.61702091550,181.0,30
TVWatch.61702091900,185.0,15
TVWatch.61702091956,1.0,30
TVWatch.61702091956,5.0,30
TVWatch.61702091956,39.0,30
TVWatch.61702091956,113.0,15
TVWatch.61702092154,5.0,15
TVWatch.61702092154,26.0,15
TVWatch.61702092157,7.0,15
TVWatch.61702092157,54.0,15
TVWatch.61702092157,55.0,30
TVWatch.61702092157,66.0,15
TVWatch.61702092157,113.0,15
TVWatch.61702092254,58.0,15
TVWatch.61702092300,5.0,15
TVWatch.61702092300,26.0,15
TVWatch.61702092300,55.0,15
TVWatch.61702092300,113.0,45
TVWatch.61702092410,113.0,15
TVWatch.61702092458,32.0,15
TVWatch.61702092458,33.0,15
TVWatch.61702092458,55.0,15
TVWatch.61702092458,58.0,15
TVWatch.61702092458,157.0,30
TVWatch.61702092558,55.0,15
TVWatch.61702092558,58.0,15
TVWatch.61702092558,157.0,15
TVWatch.61702092628,58.0,30
TVWatch.61702092628,113.0,15
TVWatch.61702092705,1.0,15
TVWatch.61702100400,1.0,15
TVWatch.61702100525,5.0,15
TVWatch.61702100525,26.0,15
TVWatch.61702100525,66.0,15
TVWatch.61702100525,157.0,15
TVWatch.61702100700,1.0,15
TVWatch.61702100700,29.0,15
TVWatch.61702100700,32.0,15
TVWatch.61702100800,29.0,15
TVWatch.61702100800,66.0,15
TVWatch.61702101025,26.0,15
TVWatch.61702101025,58.0,30
TVWatch.61702101025,66.0,45
TVWatch.61702101300,26.0,15
TVWatch.61702101300,58.0,15
TVWatch.61702101300,66.0,15
TVWatch.61702101355,1.0,15
TVWatch.61702101355,5.0,15
TVWatch.61702101355,26.0,15
TVWatch.61702101355,58.0,15
TVWatch.61702101355,66.0,15
TVWatch.61702101550,26.0,15
TVWatch.61702101550,29.0,30
TVWatch.61702101550,32.0,45
TVWatch.61702101550,33.0,15
TVWatch.61702101550,39.0,15
TVWatch.61702101550,58.0,15
TVWatch.61702101550,113.0,15
TVWatch.61702101550,157.0,15
TVWatch.61702101550,181.0,30
TVWatch.61702101900,29.0,15
TVWatch.61702101900,33.0,15
TVWatch.61702101900,66.0,15
TVWatch.61702101900,157.0,15
TVWatch.61702101956,113.0,15
TVWatch.61702101956,187.0,15
TVWatch.61702102200,66.0,15
TVWatch.61702102254,66.0,15
TVWatch.61702102330,113.0,15
TVWatch.61702102415,39.0,15
TVWatch.61702102450,36.0,15
TVWatch.61702102450,58.0,15
TVWatch.61702102450,181.0,30
TVWatch.61702102525,32.0,15
TVWatch.61702102525,157.0,15
TVWatch.61702102525,181.0,30
TVWatch.61702102555,33.0,15
TVWatch.61702102655,1.0,15
TVWatch.61702102707,1.0,15
TVWatch.61702110400,1.0,15
TVWatch.61702110445,192.0,30
TVWatch.61702110515,192.0,60
TVWatch.61702110530,5.0,15
TVWatch.61702110530,26.0,30
TVWatch.61702110530,32.0,15
TVWatch.61702110530,39.0,15
TVWatch.61702110530,66.0,30
TVWatch.61702110530,192.0,30
TVWatch.61702110730,190.0,15
TVWatch.61702110800,97.0,30
TVWatch.61702110930,1.0,15
TVWatch.61702110930,26.0,45
TVWatch.61702110930,54.0,15
TVWatch.61702110930,157.0,15
TVWatch.61702110930,192.0,30
TVWatch.61702111145,29.0,15
TVWatch.61702111145,32.0,15
TVWatch.61702111145,33.0,15
TVWatch.61702111159,54.0,15
TVWatch.61702111159,66.0,15
TVWatch.61702111159,157.0,15
TVWatch.61702111159,192.0,30
TVWatch.61702111530,29.0,15
TVWatch.61702111530,39.0,15
TVWatch.61702111530,97.0,30
TVWatch.61702111630,29.0,15
TVWatch.61702111630,66.0,15
TVWatch.61702111630,192.0,30
TVWatch.61702111700,5.0,15
TVWatch.61702111855,97.0,30
TVWatch.61702111855,181.0,30
TVWatch.61702112100,39.0,15
TVWatch.61702112200,32.0,30
TVWatch.61702112200,192.0,30
TVWatch.61702112330,181.0,30
TVWatch.61702112430,157.0,15
TVWatch.61702112458,1.0,15
TVWatch.61702112458,33.0,15
TVWatch.61702112458,66.0,15
TVWatch.61702112458,157.0,15
TVWatch.61702112458,181.0,30
TVWatch.61702112458,192.0,30
TVWatch.61702112553,97.0,15
TVWatch.61702112553,113.0,15
TVWatch.61702112553,181.0,30
TVWatch.61702112623,113.0,45
TVWatch.61702112653,1.0,15
TVWatch.61702112653,55.0,15
TVWatch.61702112723,1.0,30
TVWatch.61702120400,1.0,15
TVWatch.61702120500,1.0,15
TVWatch.61702120500,192.0,60
TVWatch.61702120600,5.0,15
TVWatch.61702120600,26.0,15
TVWatch.61702120600,66.0,15
TVWatch.61702120600,190.0,15
TVWatch.61702120800,66.0,15
TVWatch.61702120954,1.0,15
TVWatch.61702120954,32.0,15
TVWatch.61702120954,39.0,15
TVWatch.61702120954,192.0,60
TVWatch.61702121130,26.0,15
TVWatch.61702121140,26.0,15
TVWatch.61702121145,29.0,15
TVWatch.61702121145,32.0,15
TVWatch.61702121300,26.0,15
TVWatch.61702121300,29.0,15
TVWatch.61702121300,33.0,15
TVWatch.61702121300,66.0,15
TVWatch.61702121300,192.0,30
TVWatch.61702121354,26.0,15
TVWatch.61702121400,97.0,45
TVWatch.61702121400,192.0,30
TVWatch.61702121530,39.0,15
TVWatch.61702121530,97.0,15
TVWatch.61702121530,157.0,30
TVWatch.61702121530,192.0,60
TVWatch.61702121730,29.0,15
TVWatch.61702121730,36.0,15
TVWatch.61702121800,29.0,15
TVWatch.61702121800,181.0,30
TVWatch.61702121830,26.0,30
TVWatch.61702121830,29.0,30
TVWatch.61702121830,32.0,15
TVWatch.61702121830,39.0,15
TVWatch.61702121830,181.0,30
TVWatch.61702122054,5.0,15
TVWatch.61702122054,29.0,15
TVWatch.61702122054,33.0,15
TVWatch.61702122100,181.0,30
TVWatch.61702122300,55.0,15
TVWatch.61702122330,55.0,15
TVWatch.61702122450,33.0,15
TVWatch.61702122520,33.0,15
TVWatch.61702122520,39.0,15
TVWatch.61702122520,181.0,30
TVWatch.61702122520,192.0,30
TVWatch.61702122550,32.0,15
TVWatch.61702122550,181.0,30
TVWatch.61702130400,192.0,30
TVWatch.61702130525,66.0,15
TVWatch.61702130525,190.0,15
TVWatch.61702130525,192.0,30
TVWatch.61702130700,190.0,15
TVWatch.61702130800,39.0,15
TVWatch.61702130800,97.0,15
TVWatch.61702130800,190.0,30
TVWatch.61702131025,5.0,30
TVWatch.61702131025,29.0,15
TVWatch.61702131025,66.0,30
TVWatch.61702131025,97.0,30
TVWatch.61702131300,5.0,15
TVWatch.61702131300,29.0,15
TVWatch.61702131300,66.0,15
TVWatch.61702131355,26.0,15
TVWatch.61702131355,29.0,15
TVWatch.61702131355,66.0,15
TVWatch.61702131355,97.0,15
TVWatch.61702131550,1.0,15
TVWatch.61702131550,26.0,30
TVWatch.61702131550,32.0,15
TVWatch.61702131550,66.0,15
TVWatch.61702131550,97.0,45
TVWatch.61702131550,157.0,30
TVWatch.61702131550,181.0,30
TVWatch.61702131550,192.0,30
TVWatch.61702131900,1.0,30
TVWatch.61702131900,26.0,15
TVWatch.61702131900,55.0,15
TVWatch.61702131900,66.0,30
TVWatch.61702131900,97.0,15
TVWatch.61702131900,157.0,15
TVWatch.61702131900,181.0,30
TVWatch.61702131900,190.0,15
TVWatch.61702132254,26.0,15
TVWatch.61702132254,32.0,15
TVWatch.61702132254,181.0,30
TVWatch.61702132254,192.0,30
TVWatch.61702132300,32.0,15
TVWatch.61702132300,66.0,15
TVWatch.61702132300,113.0,30
TVWatch.61702132300,181.0,30
TVWatch.61702132300,190.0,15
TVWatch.61702132300,192.0,30
TVWatch.61702132410,29.0,15
TVWatch.61702132410,32.0,15
TVWatch.61702132410,83.0,30
TVWatch.61702132410,157.0,15
TVWatch.61702132410,181.0,30
TVWatch.61702132410,192.0,30
TVWatch.61702132458,32.0,15
TVWatch.61702132458,83.0,60
TVWatch.61702132458,157.0,15
TVWatch.61702132528,1.0,15
TVWatch.61702132528,43.0,30
TVWatch.61702132558,1.0,15
TVWatch.61702132605,55.0,15
TVWatch.61702140400,192.0,30
TVWatch.61702140525,66.0,15
TVWatch.61702140525,83.0,60
TVWatch.61702140525,192.0,30
TVWatch.61702140800,26.0,15
TVWatch.61702140800,39.0,15
TVWatch.61702140800,66.0,15
TVWatch.61702140800,83.0,30
TVWatch.61702140800,97.0,15
TVWatch.61702141025,1.0,15
TVWatch.61702141025,5.0,15
TVWatch.61702141025,26.0,30
TVWatch.61702141025,66.0,30
TVWatch.61702141025,97.0,30
TVWatch.61702141300,5.0,15
TVWatch.61702141300,66.0,15
TVWatch.61702141300,97.0,15
TVWatch.61702141355,66.0,15
TVWatch.61702141355,97.0,15
TVWatch.61702141550,1.0,15
TVWatch.61702141550,39.0,30
TVWatch.61702141550,66.0,15
TVWatch.61702141550,97.0,45
TVWatch.61702141550,157.0,30
TVWatch.61702141550,192.0,30
TVWatch.61702141900,10.0,15
TVWatch.61702141900,181.0,30
TVWatch.61702141900,190.0,15
TVWatch.61702141900,192.0,30
TVWatch.61702142057,7.0,15
TVWatch.61702142057,97.0,15
TVWatch.61702142057,157.0,15
TVWatch.61702142254,1.0,15
TVWatch.61702142300,1.0,15
TVWatch.61702142300,39.0,15
TVWatch.61702142300,157.0,30
TVWatch.61702142300,192.0,30
TVWatch.61702142410,1.0,15
TVWatch.61702142410,32.0,15
TVWatch.61702142458,32.0,15
TVWatch.61702142458,157.0,15
TVWatch.61702142458,192.0,30
TVWatch.61702142528,32.0,15
TVWatch.61702142528,36.0,15
TVWatch.61702142528,66.0,15
TVWatch.61702142528,97.0,15
TVWatch.61702142528,157.0,15
TVWatch.61702142558,1.0,15
TVWatch.61702142558,32.0,15
TVWatch.61702142558,43.0,60
TVWatch.61702142638,43.0,60
TVWatch.61702142645,55.0,30
TVWatch.61702142645,97.0,15
TVWatch.61702150400,192.0,30
TVWatch.61702150525,32.0,15
TVWatch.61702150525,83.0,30
TVWatch.61702150525,192.0,30
TVWatch.61702150700,1.0,15
TVWatch.61702150700,83.0,30
TVWatch.61702150800,32.0,15
TVWatch.61702150800,83.0,30
TVWatch.61702150800,157.0,15
TVWatch.61702150955,32.0,15
TVWatch.61702151025,1.0,15
TVWatch.61702151025,5.0,15
TVWatch.61702151025,32.0,30
TVWatch.61702151025,97.0,15
TVWatch.61702151355,97.0,15
TVWatch.61702151550,1.0,15
TVWatch.61702151550,97.0,15
TVWatch.61702151550,157.0,30
TVWatch.61702151550,192.0,30
TVWatch.61702151900,97.0,15
TVWatch.61702151900,192.0,30
TVWatch.61702152154,83.0,30
TVWatch.61702152157,7.0,15
TVWatch.61702152254,43.0,30
TVWatch.61702152300,39.0,15
TVWatch.61702152300,113.0,30
TVWatch.61702152410,83.0,60
TVWatch.61702152443,83.0,60
TVWatch.61702152443,157.0,15
TVWatch.61702152518,36.0,15
TVWatch.61702152518,157.0,45
TVWatch.61702152518,192.0,30
TVWatch.61702152553,32.0,15
TVWatch.61702160400,192.0,30
TVWatch.61702160525,83.0,30
TVWatch.61702160525,192.0,30
TVWatch.61702160700,83.0,30
TVWatch.61702160800,39.0,30
